Complexity metrics,Sun, 23 Jun 2019 17:35:44 EDT
Method,ev(G),iv(G),LOC,V,v(G)
"org.apache.commons.io.FileSystemUtilsTestCase.setUp()",1,1,3,4,1
"org.apache.commons.io.FileSystemUtilsTestCase.tearDown()",1,1,3,4,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceOS_String_InitError()",1,1,11,98,3
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceOS_String_NullPath()",1,1,12,93,3
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceOS_String_Other()",1,1,11,93,3
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceOS_String_Unix()",1,1,4,140,2
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceOS_String_Windows()",1,1,4,123,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_EmptyPath()",1,1,23,200,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_EmptyResponse()",1,1,20,192,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_InvalidResponse1()",1,1,22,200,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_InvalidResponse2()",1,1,22,200,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_InvalidResponse3()",1,1,22,200,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_InvalidResponse4()",1,1,22,200,5
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_LongResponse()",1,1,8,73,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_LongResponseKb()",1,1,8,75,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_NormalResponseFreeBSD()",1,1,8,68,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_NormalResponseKbFreeBSD()",1,1,9,69,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_NormalResponseKbLinux()",1,1,10,69,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_NormalResponseKbSolaris()",1,1,9,69,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceUnix_String_NormalResponseLinux()",1,1,8,68,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_EmptyMultiLineResponse()",1,1,8,58,2
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_EmptyPath()",1,1,17,114,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_EmptyResponse()",1,1,8,58,2
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_InvalidTextResponse()",1,1,8,58,2
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_NoSuchDirectoryResponse()",1,1,13,79,2
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_NormalResponse()",1,1,16,114,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_ParseCommaFormatBytes()",1,1,19,108,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_StripDrive()",1,1,16,114,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpaceWindows_String_quoted()",1,1,16,114,1
"org.apache.commons.io.FileSystemUtilsTestCase.testGetFreeSpace_String()",1,7,45,714,9
"org.apache.commons.io.FileUtils.FileUtils()",1,1,6,4,1
"org.apache.commons.io.FileUtils.byteCountToDisplaySize(BigInteger)",1,7,36,499,7
"org.apache.commons.io.FileUtils.byteCountToDisplaySize(long)",1,1,19,19,1
"org.apache.commons.io.FileUtils.checkDirectory(File)",3,1,14,77,3
"org.apache.commons.io.FileUtils.checksum(File,Checksum)",2,1,30,98,2
"org.apache.commons.io.FileUtils.checksumCRC32(File)",1,1,16,36,1
"org.apache.commons.io.FileUtils.cleanDirectory(File)",5,2,31,240,7
"org.apache.commons.io.FileUtils.cleanDirectoryOnExit(File)",5,2,32,240,7
"org.apache.commons.io.FileUtils.contentEquals(File,File)",6,2,47,301,7
"org.apache.commons.io.FileUtils.contentEqualsIgnoreEOL(File,File,String)",5,2,50,351,7
"org.apache.commons.io.FileUtils.convertFileCollectionToFileArray(Collection<File>)",1,1,11,22,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File)",1,1,27,28,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File,FileFilter)",1,1,48,33,1
"org.apache.commons.io.FileUtils.copyDirectory(File,File,FileFilter,boolean)",6,5,77,526,11
"org.apache.commons.io.FileUtils.copyDirectory(File,File,boolean)",1,1,30,38,1
"org.apache.commons.io.FileUtils.copyDirectoryToDirectory(File,File)",5,3,38,238,7
"org.apache.commons.io.FileUtils.copyFile(File,File)",1,1,24,28,1
"org.apache.commons.io.FileUtils.copyFile(File,File,boolean)",9,4,52,458,11
"org.apache.commons.io.FileUtils.copyFile(File,OutputStream)",1,1,25,57,1
"org.apache.commons.io.FileUtils.copyFileToDirectory(File,File)",1,1,24,33,1
"org.apache.commons.io.FileUtils.copyFileToDirectory(File,File,boolean)",3,2,35,160,4
"org.apache.commons.io.FileUtils.copyInputStreamToFile(InputStream,File)",1,1,28,72,1
"org.apache.commons.io.FileUtils.copyURLToFile(URL,File)",1,1,23,36,1
"org.apache.commons.io.FileUtils.copyURLToFile(URL,File,int,int)",1,1,28,76,1
"org.apache.commons.io.FileUtils.decodeUrl(String)",4,8,46,496,9
"org.apache.commons.io.FileUtils.deleteDirectory(File)",3,2,19,102,4
"org.apache.commons.io.FileUtils.deleteDirectoryOnExit(File)",2,2,16,60,3
"org.apache.commons.io.FileUtils.deleteQuietly(File)",2,2,31,87,5
"org.apache.commons.io.FileUtils.directoryContains(File,File)",5,2,43,213,6
"org.apache.commons.io.FileUtils.doCopyDirectory(File,File,FileFilter,boolean,List<String>)",6,9,45,515,13
"org.apache.commons.io.FileUtils.doCopyFile(File,File,boolean)",3,4,42,488,7
"org.apache.commons.io.FileUtils.forceDelete(File)",4,2,30,133,4
"org.apache.commons.io.FileUtils.forceDeleteOnExit(File)",1,2,15,39,2
"org.apache.commons.io.FileUtils.forceMkdir(File)",5,3,34,140,5
"org.apache.commons.io.FileUtils.getFile(File,String...)",3,1,21,97,4
"org.apache.commons.io.FileUtils.getFile(String...)",2,1,21,98,4
"org.apache.commons.io.FileUtils.getTempDirectory()",1,1,10,11,1
"org.apache.commons.io.FileUtils.getTempDirectoryPath()",1,1,10,11,1
"org.apache.commons.io.FileUtils.getUserDirectory()",1,1,10,11,1
"org.apache.commons.io.FileUtils.getUserDirectoryPath()",1,1,10,11,1
"org.apache.commons.io.FileUtils.innerListFiles(Collection<File>,File,IOFileFilter,boolean)",1,5,25,127,5
"org.apache.commons.io.FileUtils.isFileNewer(File,Date)",2,1,18,57,2
"org.apache.commons.io.FileUtils.isFileNewer(File,File)",3,1,23,100,3
"org.apache.commons.io.FileUtils.isFileNewer(File,long)",3,1,21,91,3
"org.apache.commons.io.FileUtils.isFileOlder(File,Date)",2,1,18,57,2
"org.apache.commons.io.FileUtils.isFileOlder(File,File)",3,1,23,100,3
"org.apache.commons.io.FileUtils.isFileOlder(File,long)",3,1,21,91,3
"org.apache.commons.io.FileUtils.isSymlink(File)",4,2,34,197,5
"org.apache.commons.io.FileUtils.iterateFiles(File,IOFileFilter,IOFileFilter)",1,1,22,24,1
"org.apache.commons.io.FileUtils.iterateFiles(File,String[],boolean)",1,1,17,31,1
"org.apache.commons.io.FileUtils.iterateFilesAndDirs(File,IOFileFilter,IOFileFilter)",1,1,23,24,1
"org.apache.commons.io.FileUtils.lineIterator(File)",1,1,12,19,1
"org.apache.commons.io.FileUtils.lineIterator(File,String)",1,3,44,85,3
"org.apache.commons.io.FileUtils.listFiles(File,IOFileFilter,IOFileFilter)",1,1,36,76,1
"org.apache.commons.io.FileUtils.listFiles(File,String[],boolean)",1,2,22,91,3
"org.apache.commons.io.FileUtils.listFilesAndDirs(File,IOFileFilter,IOFileFilter)",1,2,32,106,2
"org.apache.commons.io.FileUtils.moveDirectory(File,File)",9,2,42,393,9
"org.apache.commons.io.FileUtils.moveDirectoryToDirectory(File,File,boolean)",5,3,32,252,7
"org.apache.commons.io.FileUtils.moveFile(File,File)",9,3,42,363,9
"org.apache.commons.io.FileUtils.moveFileToDirectory(File,File,boolean)",5,3,32,252,7
"org.apache.commons.io.FileUtils.moveToDirectory(File,File,boolean)",4,2,31,180,5
"org.apache.commons.io.FileUtils.openInputStream(File)",4,2,31,137,4
"org.apache.commons.io.FileUtils.openOutputStream(File)",1,1,23,19,1
"org.apache.commons.io.FileUtils.openOutputStream(File,boolean)",6,4,40,235,7
"org.apache.commons.io.FileUtils.readFileToByteArray(File)",1,1,18,64,1
"org.apache.commons.io.FileUtils.readFileToString(File)",1,1,12,19,1
"org.apache.commons.io.FileUtils.readFileToString(File,Charset)",1,1,19,60,1
"org.apache.commons.io.FileUtils.readFileToString(File,String)",1,1,18,24,1
"org.apache.commons.io.FileUtils.readLines(File)",1,1,12,19,1
"org.apache.commons.io.FileUtils.readLines(File,Charset)",1,1,19,60,1
"org.apache.commons.io.FileUtils.readLines(File,String)",1,1,18,24,1
"org.apache.commons.io.FileUtils.setUpEffectiveDirFilter(IOFileFilter)",1,2,10,31,2
"org.apache.commons.io.FileUtils.setUpEffectiveFileFilter(IOFileFilter)",1,1,9,19,1
"org.apache.commons.io.FileUtils.sizeOf(File)",3,2,29,94,3
"org.apache.commons.io.FileUtils.sizeOfAsBigInteger(File)",3,2,29,94,3
"org.apache.commons.io.FileUtils.sizeOfDirectory(File)",5,3,31,160,6
"org.apache.commons.io.FileUtils.sizeOfDirectoryAsBigInteger(File)",2,3,28,138,5
"org.apache.commons.io.FileUtils.toFile(URL)",2,3,23,112,3
"org.apache.commons.io.FileUtils.toFiles(URL[])",5,3,36,235,6
"org.apache.commons.io.FileUtils.toSuffixes(String[])",1,1,14,85,2
"org.apache.commons.io.FileUtils.toURLs(File[])",1,2,17,94,2
"org.apache.commons.io.FileUtils.touch(File)",2,2,22,101,3
"org.apache.commons.io.FileUtils.validateListFilesParameters(File,IOFileFilter)",3,1,18,64,3
"org.apache.commons.io.FileUtils.waitFor(File,int)",4,2,31,157,6
"org.apache.commons.io.FileUtils.write(File,CharSequence)",1,1,11,28,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,Charset)",1,1,12,28,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,Charset,boolean)",1,2,15,60,2
"org.apache.commons.io.FileUtils.write(File,CharSequence,String)",1,1,13,28,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,String,boolean)",1,1,17,38,1
"org.apache.commons.io.FileUtils.write(File,CharSequence,boolean)",1,1,13,33,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[])",1,1,14,28,1
"org.apache.commons.io.FileUtils.writeByteArrayToFile(File,byte[],boolean)",1,1,20,81,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>)",1,1,13,31,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,String)",1,1,14,33,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,String,boolean)",1,1,17,38,1
"org.apache.commons.io.FileUtils.writeLines(File,Collection<?>,boolean)",1,1,15,36,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>)",1,1,18,33,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,String)",1,1,20,33,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,String,boolean)",1,1,28,115,1
"org.apache.commons.io.FileUtils.writeLines(File,String,Collection<?>,boolean)",1,1,17,38,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String)",1,1,10,28,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,Charset)",1,1,16,28,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,Charset,boolean)",1,1,21,81,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,String)",1,1,15,28,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,String,boolean)",1,1,17,38,1
"org.apache.commons.io.FileUtils.writeStringToFile(File,String,boolean)",1,1,13,33,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.FileUtilsCleanDirectoryTestCase(String)",1,1,3,8,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.chmod(File,int,boolean)",1,2,20,197,3
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.getLocalTestDirectory()",1,1,3,11,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.setUp()",1,1,7,11,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.tearDown()",1,1,8,26,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testCleanEmpty()",1,1,6,47,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testDeletesNested()",1,1,8,108,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testDeletesRegular()",1,1,7,87,1
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testThrowsOnCannotDeleteFile()",2,3,16,168,4
"org.apache.commons.io.FileUtilsCleanDirectoryTestCase.testThrowsOnNullList()",2,3,14,131,4
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.FileUtilsCleanSymlinksTestCase(String)",1,1,3,8,1
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.setUp()",1,1,4,11,1
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.setupSymlink(File,File)",1,1,11,114,1
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.tearDown()",1,1,4,11,1
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithASymlinkDir()",2,1,24,380,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithParentSymlinks()",2,1,27,452,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCleanDirWithSymlinkFile()",2,1,24,336,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testCorrectlyIdentifySymlinkWithParentSymLink()",2,1,16,199,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testIdentifiesSymlinkDir()",2,1,12,127,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testIdentifiesSymlinkFile()",2,1,12,122,2
"org.apache.commons.io.FileUtilsCleanSymlinksTestCase.testStillClearsIfGivenDirectoryIsASymlink()",2,1,15,211,2
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.FileUtilsDirectoryContainsTestCase(String)",1,1,3,8,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.setUp()",1,1,19,227,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.tearDown()",1,1,4,11,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testCanonicalPath()",1,1,7,63,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryContainsDirectory()",1,1,7,60,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryContainsFile()",1,1,5,34,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotContainFile()",1,1,7,63,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotContainsDirectory()",1,1,7,60,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testDirectoryDoesNotExist()",1,1,11,83,2
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testFileDoesNotExist()",1,1,7,60,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testFileDoesNotExistBug()",1,1,11,78,1
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testSameFile()",1,1,9,51,2
"org.apache.commons.io.FileUtilsDirectoryContainsTestCase.testUnrealizedContainment()",1,1,12,85,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.FileUtilsFileNewerTestCase(String)",1,1,5,39,1
"org.apache.commons.io.FileUtilsFileNewerTestCase.setUp()",1,1,7,36,1
"org.apache.commons.io.FileUtilsFileNewerTestCase.tearDown()",1,1,6,18,1
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewer()",2,1,17,158,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewer(String,File,long,boolean)",1,1,30,176,1
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerImaginaryFile()",2,1,14,72,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoDate()",1,1,11,28,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoFile()",1,1,11,28,2
"org.apache.commons.io.FileUtilsFileNewerTestCase.testIsFileNewerNoFileReference()",1,1,11,28,2
"org.apache.commons.io.FileUtilsListFilesTestCase.FileUtilsListFilesTestCase(String)",1,1,3,8,1
"org.apache.commons.io.FileUtilsListFilesTestCase.filesToFilenames(Collection<File>)",1,2,7,39,2
"org.apache.commons.io.FileUtilsListFilesTestCase.filesToFilenames(Iterator<File>)",1,2,7,39,2
"org.apache.commons.io.FileUtilsListFilesTestCase.getLocalTestDirectory()",1,1,3,11,1
"org.apache.commons.io.FileUtilsListFilesTestCase.setUp()",1,2,34,357,2
"org.apache.commons.io.FileUtilsListFilesTestCase.tearDown()",1,1,8,15,1
"org.apache.commons.io.FileUtilsListFilesTestCase.testIterateFilesByExtension()",1,1,20,333,1
"org.apache.commons.io.FileUtilsListFilesTestCase.testListFiles()",1,1,44,620,2
"org.apache.commons.io.FileUtilsListFilesTestCase.testListFilesByExtension()",1,1,20,333,1
"org.apache.commons.io.FileUtilsTestCase.FileUtilsTestCase(String)",1,1,7,76,1
"org.apache.commons.io.FileUtilsTestCase.IGNOREtestCopyFileLarge()",1,1,11,183,1
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.ListDirectoryWalker()",1,1,3,2,1
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.handleDirectoryStart(File,int,Collection<File>)",1,2,7,38,2
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.handleFile(File,int,Collection<File>)",1,1,4,19,1
"org.apache.commons.io.FileUtilsTestCase.ListDirectoryWalker.list(File)",1,1,5,18,1
"org.apache.commons.io.FileUtilsTestCase.createCircularSymLink(File)",1,2,13,92,3
"org.apache.commons.io.FileUtilsTestCase.createFilesForTestCopyDirectory(File,File,File)",1,1,20,307,1
"org.apache.commons.io.FileUtilsTestCase.openOutputStream_noParent(boolean)",1,3,21,173,3
"org.apache.commons.io.FileUtilsTestCase.setUp()",1,1,11,72,1
"org.apache.commons.io.FileUtilsTestCase.tearDown()",1,1,5,11,1
"org.apache.commons.io.FileUtilsTestCase.testByteCountToDisplaySizeBigInteger()",1,1,34,694,1
"org.apache.commons.io.FileUtilsTestCase.testByteCountToDisplaySizeLong()",1,1,23,569,1
"org.apache.commons.io.FileUtilsTestCase.testChecksum()",1,1,16,167,1
"org.apache.commons.io.FileUtilsTestCase.testChecksumCRC32()",1,1,14,129,1
"org.apache.commons.io.FileUtilsTestCase.testChecksumDouble()",1,1,21,247,1
"org.apache.commons.io.FileUtilsTestCase.testChecksumOnDirectory()",1,1,8,31,2
"org.apache.commons.io.FileUtilsTestCase.testChecksumOnNullChecksum()",1,1,12,68,2
"org.apache.commons.io.FileUtilsTestCase.testChecksumOnNullFile()",1,1,8,28,2
"org.apache.commons.io.FileUtilsTestCase.testContentEquals()",1,1,47,520,2
"org.apache.commons.io.FileUtilsTestCase.testContentEqualsIgnoreEOL()",1,1,63,"1,098",2
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryErrors()",1,1,30,185,8
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryFiltered()",1,1,14,257,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryPreserveDates()",1,1,44,585,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToChild()",1,1,16,261,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToDirectory_NonExistingDest()",1,1,20,335,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToExistingDest()",1,1,17,260,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToGrandChild()",1,1,13,218,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToItself()",1,1,7,64,1
"org.apache.commons.io.FileUtilsTestCase.testCopyDirectoryToNonExistingDest()",1,1,18,288,1
"org.apache.commons.io.FileUtilsTestCase.testCopyFile1()",1,1,12,72,1
"org.apache.commons.io.FileUtilsTestCase.testCopyFile1ToDir()",1,2,22,162,3
"org.apache.commons.io.FileUtilsTestCase.testCopyFile2()",1,1,12,72,1
"org.apache.commons.io.FileUtilsTestCase.testCopyFile2ToDir()",1,2,16,122,2
"org.apache.commons.io.FileUtilsTestCase.testCopyFile2WithoutFileDatePreservation()",1,1,12,77,1
"org.apache.commons.io.FileUtilsTestCase.testCopyFileToOutputStream()",1,1,7,81,1
"org.apache.commons.io.FileUtilsTestCase.testCopyToSelf()",1,1,11,59,2
"org.apache.commons.io.FileUtilsTestCase.testCopyURLToFile()",1,1,20,118,1
"org.apache.commons.io.FileUtilsTestCase.testCopyURLToFileWithTimeout()",1,1,20,129,1
"org.apache.commons.io.FileUtilsTestCase.testDecodeUrl()",1,1,9,96,1
"org.apache.commons.io.FileUtilsTestCase.testDecodeUrlEncodingUtf8()",1,1,3,15,1
"org.apache.commons.io.FileUtilsTestCase.testDecodeUrlLenient()",1,1,8,89,1
"org.apache.commons.io.FileUtilsTestCase.testDecodeUrlNullSafe()",1,1,3,11,1
"org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyDir()",1,1,11,122,1
"org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyFile()",1,1,7,68,1
"org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyForNull()",1,2,7,28,2
"org.apache.commons.io.FileUtilsTestCase.testDeleteQuietlyNonExistent()",1,2,9,51,2
"org.apache.commons.io.FileUtilsTestCase.testFileUtils()",1,1,26,269,1
"org.apache.commons.io.FileUtilsTestCase.testForceDeleteAFile1()",1,1,7,72,1
"org.apache.commons.io.FileUtilsTestCase.testForceDeleteAFile2()",1,1,7,72,1
